Male,Female,Hispanic or Latino,White,Black or African American,Native Hawaiian or Pacific Islander,Asian,Native American or Alaska Native,Two or More Races,Model Output
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
